gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
LARP1	1	5	0	4	861.3	1722.6	5	1	1	1	1	0.166666666666667	4	6	-0.356010554719621	0.0613042135325154	neut	-0.147353170593553	-3.14805803880526	-0.880928137922877	1.64787995847855	0.00178449581059753	neg	-2.01449308836407	-0.290434354323892	0.133384629606381	0.0429434522329614	0.414397921025863	neg
LARP1B	1	5	4	7	958.65	1917.3	5	1	0.600032320620556	-1.85714285714286	1	-0.196969696969697	11	6	-0.371432956203233	0.0299076024151054	neut	-0.170762676894064	-2.314648611324	-0.548432483721708	1.14059685346657	0.00257241468812683	neg	-1.43154054752285	-0.365749161284875	0.238938319282585	0.098803746523003	0.577849675282474	neg
LARP4	5	0	3	2	722.37	1444.74	5	1	0.444444444444444	1	1	0.4	5	5	-0.351607108170937	0.0533371973277232	neut	-0.149134955421607	-1.15977787767006	0.598136250257624	2.09325008357424	0.00120273642077197	neut	-0.280820813706217	-0.279270009219147	0.755165095832985	0.313555517174424	1.81871837743201	neut
LARP4B	9	6	5	3	1837.77	3675.54	5	1	1	-0.111111111111111	1	-0.025	8	15	-0.317264684732491	0.0570548100975587	neut	-0.130104937317466	-1.16835618288814	0.220929495238151	2.35141197973669	0.00107679798826746	neut	-0.473713343824993	-0.239001557466756	0.622685005172913	0.31087717467256	1.24723410547193	neut
LARP7	2	2	1	1	587.07	1174.14	5	1	1	0	1	0	2	4	-0.357572105876079	0.0637633031843701	neut	-0.146904401345855	-2.12666382789872	0.0337131491086888	2.05505707629094	0.00127478561075729	neut	-1.04647533939502	-0.276237493453062	0.351146018744593	0.119233338755722	1.03426651729848	neut
LARS	1	5	4	3	1087.02	2174.04	5	1	0.265734265734266	-5.66666666666667	1	-0.404761904761905	7	6	-0.386990633916772	0.0167031957775006	neut	-0.185143719069636	-2.10483189589853	-0.292606986491747	1.61753311721057	0.00159718947242794	neg	-1.19871944119514	-0.364033308613799	0.301579332350288	0.12186470998421	0.746319490324264	neg
LARS2	2	2	2	3	895.95	1791.9	5	1	1	0.333333333333333	1	0.1	5	4	-0.385879589134933	0.0254852204878621	neut	-0.180197184323536	-2.11779957191835	-0.159157307699693	1.82182692047329	0.00137364648076667	neg	-1.13847843980902	-0.345420358689539	0.320305819833622	0.120294817906291	0.852861390766903	neg
LASP1	2	1	0	1	206.25	412.5	5	1	1	1	1	0.666666666666667	1	3	-0.317940957893618	0.119887290737911	neut	-0.0990268335778533	-2.18238847791552	0.321044965708825	1.8616793183385	0.00168656517880999	neut	-0.930671756103348	-0.191809050144831	0.394296056445032	0.112771451638075	1.37856711318985	neut
LAT2	1	0	0	2	271.26	542.52	5	1	0.333333333333333	1	1	1	2	1	-0.376301111953512	0.0637550896767135	neut	-0.156273011138399	-2.71012701165918	-0.0848631780192022	1.72902959403459	0.00159696167059725	neg	-1.39749509483919	-0.304268758250331	0.247212006398298	0.0665266978110007	0.918633332157431	neg
LATS2	0	3	0	2	1114.74	2229.48	5	1	1	NA	1	0	2	3	-0.440669152776198	-0.016567317724035	neg	-0.228618235250117	-3.39599310371879	-0.91420495001456	2.07994108278146	0.00101562809280546	neg	-2.15509902686668	-0.422657153870242	0.133773590600815	0.0386783113968178	0.462692551033559	neg
LAYN	1	4	0	1	362.34	724.68	5	1	1	1	1	0.2	1	5	-0.320388286561345	0.11210309468763	neut	-0.104142595936858	-2.84246069641896	-0.347546355304546	1.76724635531352	0.00182455686125691	neg	-1.59500352586175	-0.203773488128181	0.202905979761977	0.0582816967068657	0.706414096901821	neg
LBH	1	2	0	2	111.87	223.74	5	1	1	1	1	0.333333333333333	2	3	-0.298580107135514	0.148324783754798	neut	-0.0751276616903579	-2.70527649390353	0.0475573686095849	1.37124845750524	0.00274377797374348	neut	-1.32885956264697	-0.156544469335325	0.264772644773156	0.0668501245654902	1.04868251042125	neut
LBR	0	3	1	0	597.96	1195.92	5	1	0.25	-Inf	1	-1	1	3	-0.39979598490121	0.0302386356897554	neut	-0.184778674605727	-2.81539754473623	-0.35529771869573	2.04843437760988	0.00116464239193898	neg	-1.58534763171598	-0.345293281110619	0.204876479892966	0.0598803341060361	0.700964495045127	neg
LCA5	2	2	3	0	683.1	1366.2	5	1	0.428571428571429	-Inf	1	-0.5	3	4	-0.377450586924024	0.0371854048171608	neut	-0.170132591053431	-1.61827223014422	0.344295872735524	2.11296041294284	0.00112923304464387	neut	-0.636988178704346	-0.31675899948848	0.528870226731159	0.198250211047793	1.41099559422357	neut
LCA5L	0	1	1	1	314.82	629.64	5	1	1	-Inf	1	-0.5	2	1	-0.39612337141493	0.0427433355623812	neut	-0.176690017926274	-2.73136927933501	-0.126609828785506	1.73652629480647	0.00149744860375324	neg	-1.42898955406026	-0.342454970541094	0.239548551253163	0.0651286280710299	0.881075495308979	neg
LCK	1	1	0	5	503.91	1007.82	5	1	0.285714285714286	1	1	0.5	5	2	-0.3765780062643	0.050878642936151	neut	-0.162849681664074	-3.02647480759818	-0.618945491858875	1.38041504227109	0.00212357605851579	neg	-1.82271014972853	-0.333429329916964	0.161587146438246	0.0484867844453103	0.538497694056179	neg
LCLAT1	2	3	1	1	375.21	750.42	5	1	1	-0.5	1	-0.1	2	5	-0.309771584768707	0.115020539914299	neut	-0.0973755224272039	-2.08729466700815	0.120336643706031	1.8111850925919	0.00176588349598294	neut	-0.98347901165106	-0.189777963865391	0.374009380483382	0.124020420733966	1.12785682433188	neut
LCMT2	6	8	3	4	491.7	983.4	5	1	1	0	1	0	7	14	-0.175703669447275	0.219050367880006	neut	0.0216733492163659	-1.53365055904362	0.0680662629218841	1.40260350539391	0.00349912013926169	neut	-0.732792148060868	0.045867679456149	0.480560501781735	0.215746357446388	1.07040870074439	neut
LCNL1	0	1	1	0	180.18	360.36	5	1	1	-Inf	1	-1	1	1	-0.381545544238779	0.064944229238938	neut	-0.15830065749992	-2.59188430128333	0.156613772355792	1.81070295111189	0.00148435595852702	neut	-1.21763526446377	-0.305028810580509	0.295927759145809	0.0748785648402716	1.16953620657989	neut
LCOR	4	7	3	6	1846.68	3693.36	5	1	1	0.125	1	0.0303030303030303	9	11	-0.357361255435265	0.0293474489995761	neut	-0.164006903217844	-2.07679358681305	-0.498447310096385	1.82355011661379	0.00144621150210433	neg	-1.28762044845472	-0.315220003060089	0.275918396061414	0.125329436465706	0.607471785579005	neg
LCP1	0	1	2	1	569.25	1138.5	5	1	1	-Inf	1	-0.666666666666667	3	1	-0.423742479427638	0.00408165554090809	neut	-0.209830411943365	-2.42668959462596	-0.0963550947039367	1.84735034129245	0.00123947383388999	neg	-1.26152234466495	-0.39898662864703	0.28321814795024	0.0883356669366294	0.908137778201178	neg
LCP2	0	3	1	2	543.51	1087.02	5	1	1	-Inf	1	-0.333333333333333	3	3	-0.384469578242696	0.0438921550586521	neut	-0.170288711592022	-2.9441927281821	-0.516316433522109	1.64126613052614	0.0016626112942163	neg	-1.7302545808521	-0.334584086551421	0.17725164759288	0.0526377384943442	0.596712338545755	neg
LCT	13	17	12	11	1907.73	3815.46	5	1	0.586157191216539	-0.426573426573427	1	-0.0884057971014492	23	30	-0.217310493129429	0.121288635039854	neut	-0.0480109290447873	-1.26431512847399	-0.205007277780134	1.39835370739031	0.00285715587798617	neg	-0.734661203127065	-0.100121656514291	0.479663260685474	0.282427947396313	0.814641093935796	neg
LCTL	0	3	2	1	567.27	1134.54	5	1	0.4	-Inf	1	-0.666666666666667	3	3	-0.388306825057429	0.0368678116616027	neut	-0.175719506697913	-2.52143060472851	-0.234141345491682	1.74116269509916	0.00149550583147929	neg	-1.3777859751101	-0.340430005252781	0.252131932593762	0.0803445368033681	0.791277142634743	neg
LDAH	0	2	0	0	277.2	554.4	5	1	1	NA	1	NA	0	2	-0.389327721600124	0.056067641926809	neut	-0.166630039836658	-3.16824654050921	-0.35483788700721	1.95826142256451	0.00131814017242647	neg	-1.76154221375821	-0.315335522586282	0.171750622568466	0.042090635287191	0.701286894923861	neg
LDB1	0	1	0	1	372.24	744.48	5	1	1	NA	1	0	1	1	-0.414501204582566	0.0273272789556217	neut	-0.193586962813472	-3.21584657732809	-0.462586067730504	1.89971595187881	0.00127209382938896	neg	-1.8392163225293	-0.366921418087821	0.15894182342503	0.0400962373931881	0.629652658030492	neg
LDB3	0	1	1	2	841.5	1683	5	1	1	-Inf	1	-0.333333333333333	3	1	-0.448981285306695	-0.0228936420164196	neg	-0.235937463661557	-2.90614826224499	-0.508095253301387	1.93094259300852	0.00109104600236046	neg	-1.70712175777319	-0.442506416897731	0.210870958551978	0.0635738652182356	0.699435272155608	neg
LDLRAD1	2	2	1	1	264.33	528.66	5	1	1	0	1	0	2	4	-0.306848723958309	0.122846426224966	neut	-0.0920011488666715	-1.95030760638182	0.335343613951705	1.75109214158519	0.00186921823763854	neut	-0.807481996215055	-0.18079934706184	0.445978373805405	0.14222835273553	1.39842036627702	neut
LDLRAD4	0	1	0	3	393.69	787.38	5	1	1	NA	1	0	3	1	-0.403823682412764	0.0341970330348534	neut	-0.184813324688955	-3.35112333978564	-0.662948999740357	1.52962357321972	0.00175881529576415	neg	-2.007036169763	-0.368067845499689	0.134382845527585	0.0350442545445026	0.515319018748506	neg
LDLRAP1	1	0	1	1	318.45	636.9	5	1	1	1	1	0.5	2	1	-0.384028894638594	0.050994375804877	neut	-0.166517259416859	-2.24368614142687	0.208096677807743	1.88107256984419	0.00136335966604623	neut	-1.01779473180956	-0.317787550393433	0.361402850184645	0.106066719083354	1.23133029575732	neut
LEAP2	0	1	0	1	74.25	148.5	5	1	1	NA	1	0	1	1	-0.365044560120134	0.0933335216173994	neut	-0.135855519251367	-3.15676858937785	-0.108519945869682	1.55599602059581	0.00196957929272729	neg	-1.63264426762377	-0.271818638677475	0.195395128927501	0.0425731262376082	0.89715813393526	neg
LECT2	3	0	0	4	286.11	572.22	5	1	0.0285714285714286	1	1	1	4	3	-0.305860896382726	0.121405090860945	neut	-0.0922279027608907	-2.09007012218958	0.147967574588242	1.50089242553233	0.00229724304249936	neut	-0.971051273800666	-0.187571199051916	0.37868524835502	0.123676734766276	1.15946571596838	neut
LEFTY1	1	1	1	0	356.4	712.8	5	1	1	-Inf	1	-0.5	1	2	-0.377353986530892	0.0564431752497128	neut	-0.16045540564059	-2.23131198745685	0.201927648976823	2.06502793183477	0.00121507487856822	neut	-1.01469216924001	-0.300666315092124	0.362524342086242	0.107387325198488	1.22375722053767	neut
LEKR1	1	4	1	3	689.04	1378.08	5	1	1	-0.333333333333333	1	-0.05	4	5	-0.354424389451358	0.0642583813207712	neut	-0.145083004065293	-2.70423307184829	-0.514642700061636	1.62901340873433	0.00180287600720296	neg	-1.60943788595496	-0.286814070453776	0.200023376378559	0.0669199040635323	0.597712013776337	neg
LEMD2	1	2	2	0	351.78	703.56	5	1	0.4	-Inf	1	-0.666666666666667	2	3	-0.354375555421349	0.0741308831367589	neut	-0.140122336142295	-1.95566414424748	0.312348009630353	1.87574325766442	0.00147420375694711	neut	-0.821658067308564	-0.268868344421184	0.43970109680031	0.141468238152477	1.36662975192144	neut
LEMD3	3	0	1	0	637.89	1275.78	5	1	1	NA	1	0	1	3	-0.379871493520398	0.0404873964914804	neut	-0.169692048514459	-1.66704160716921	0.428807213629265	2.52373331077877	0.000861345979826834	neut	-0.61911719676997	-0.305324670874345	0.538405251904438	0.188795957003022	1.53542494179157	neut
LEO1	0	2	0	0	640.53	1281.06	5	1	1	NA	1	NA	0	2	-0.429325070779085	0.00602175620548023	neut	-0.211651657286802	-3.21330944944499	-0.563463525612191	2.2557881280443	0.00093986231436525	neg	-1.88838648752859	-0.386078957792438	0.151315386975706	0.0401964968523692	0.569226354646686	neg
LEP	3	0	0	0	117.81	235.62	5	1	1	NA	1	NA	0	3	-0.293178535255344	0.147488033513096	neut	-0.0728452508711237	-1.488815637142	1.0118947457062	2.14558580571591	0.00145455528101815	neut	-0.2384604457179	-0.137774943322436	0.787851640615607	0.22563892139625	2.75080725153252	neut
LEPR	8	4	7	4	1169.85	2339.7	5	1	1	0.125	1	0.0303030303030303	11	12	-0.319533958320675	0.0584694540234049	neut	-0.130532252148635	-0.979206205957057	0.427831969980506	1.78507814644792	0.00159632773881805	neut	-0.275687117988275	-0.253585496528556	0.759051163893314	0.375610348145739	1.53392833774976	neut
LEPROT	0	3	0	1	189.09	378.18	5	1	1	NA	1	0	1	3	-0.344626364368525	0.102060545434431	neut	-0.121282909467047	-3.25716575056815	-0.422612324165587	1.56100565427708	0.00206276691160584	neg	-1.83988903736687	-0.243129252191091	0.15883493526034	0.0384972956650754	0.655332354836294	neg
LEPROTL1	2	1	2	3	199.32	398.64	5	1	1	0.666666666666667	1	0.266666666666667	5	3	-0.295344095115559	0.132426949172995	neut	-0.0814585729712819	-1.72495666014988	0.455521675887961	1.27381101305355	0.00288099924478373	neut	-0.634717492130962	-0.172526099895052	0.530072314275971	0.178191022826068	1.57702441861055	neut
LETM1	1	3	0	1	741.51	1483.02	5	1	1	1	1	0.25	1	4	-0.384359931325474	0.0412062494691596	neut	-0.171576840928157	-2.87755123757601	-0.486134400668036	2.13432668796682	0.00114258401617739	neg	-1.68184281912202	-0.318717668457823	0.186032099379018	0.0562721984696062	0.614998163043405	neg
LETM2	2	4	0	0	434.61	869.22	5	1	1	NA	1	NA	0	6	-0.307733217086952	0.119263104072114	neut	-0.0942350565074187	-2.39374105396728	-0.0723207858804438	2.11388784068358	0.00144028684020847	neg	-1.23303091992386	-0.177993079600723	0.291405922633881	0.091289378850674	0.930226639238575	neg
LETMD1	2	0	2	1	358.38	716.76	5	1	1	1	1	0.333333333333333	3	2	-0.361363533153591	0.0641212403582521	neut	-0.148621146397669	-1.62919163388208	0.530836862270935	1.88374149450973	0.0014149078442421	neut	-0.549177385805574	-0.284472771372411	0.577419286537112	0.19608863290671	1.70035321603063	neut
LFNG	0	2	1	0	257.4	514.8	5	1	0.333333333333333	-Inf	1	-1	1	2	-0.374275049927986	0.0669137283409811	neut	-0.153680660793503	-2.67557081211152	-0.0277915327771183	1.81757644983267	0.00150365649313797	neg	-1.35168117244432	-0.2961340220699	0.258799418810947	0.0688654764644738	0.972579855546058	neg
LGALS3	1	3	1	0	250.47	500.94	5	1	0.4	-Inf	1	-0.75	1	4	-0.319961237099978	0.114942258734694	neut	-0.102509489182642	-2.27344733171524	0.176119778381597	1.80306396186714	0.00175475613830102	neut	-1.04866377666682	-0.199777037602845	0.350380740050627	0.102951113730579	1.1925764021131	neut
LGALS8	0	1	3	3	312.84	625.68	5	1	1	-Inf	1	-0.5	6	1	-0.373322433729401	0.0546479290282582	neut	-0.159337252350571	-2.16374016493557	0.075528060073937	1.21251979221933	0.00245330180972786	neut	-1.04410605243082	-0.336788255208506	0.351976569161605	0.114894006359314	1.07842463737002	neut
LGI1	0	2	0	1	538.56	1077.12	5	1	1	NA	1	0	1	2	-0.41379158554779	0.0220899558979757	neut	-0.195850814824907	-3.27016340778608	-0.613449748271302	1.96846442288655	0.00120527043641132	neg	-1.94180657802869	-0.368293390000051	0.143442999144881	0.0380001340180041	0.541464886401566	neg
LGI2	1	0	1	1	406.23	812.46	5	1	1	1	1	0.5	2	1	-0.39699416206159	0.0353831832748894	neut	-0.18080548939335	-2.28758161112005	0.11923284797133	1.96135986224271	0.00123366048500222	neut	-1.08417438157436	-0.341160434496506	0.338180761755511	0.101542123648185	1.1266120067192	neut
LGI3	1	4	0	5	656.37	1312.74	5	1	1	1	1	0.2	5	5	-0.347168842817777	0.0733393096442581	neut	-0.136914766586759	-3.15266001899124	-0.847079448391295	1.40726165217218	0.00225448856759693	neg	-1.99986973369127	-0.280294903259084	0.135349219634223	0.0427473536734156	0.428664584639647	neg
LGMN	1	5	1	0	481.14	962.28	5	1	0.285714285714286	-Inf	1	-0.833333333333333	1	6	-0.321644624498699	0.103397862579744	neut	-0.109123380959478	-2.48841527510064	-0.199805686570084	1.91570979755691	0.0015955905843334	neg	-1.34411048083536	-0.209687327010278	0.260765845447512	0.0830164645490456	0.818889545305686	neg
LGR4	2	7	0	4	860.64	1721.28	5	1	1	1	1	0.222222222222222	4	9	-0.301611194261438	0.109109767585383	neut	-0.0962507133380277	-2.88168172983246	-0.795067203373096	1.67260475608388	0.00202682441564827	neg	-1.83837446660278	-0.190897416418307	0.159075687831441	0.0560402617809594	0.451549236834833	neg
LGR5	0	3	0	6	826.65	1653.3	5	1	1	NA	1	0	6	3	-0.40861865312366	0.0138468105080818	neut	-0.197385921307789	-3.60104846497549	-1.1517911343667	1.34891056933096	0.00200572753125059	neg	-2.37641979967109	-0.404051793807153	0.0928799892388054	0.0272900298381756	0.316069883581389	neg
LGR6	3	2	2	0	894.96	1789.92	5	1	1	-Inf	1	-0.4	2	5	-0.374650948032863	0.0367271228576133	neut	-0.168961912587625	-1.66812140938306	0.259530845444172	2.43113869110881	0.000918192784826408	neut	-0.704295281969442	-0.306151947578563	0.494450032396281	0.188595667669202	1.29632111586875	neut
LGSN	7	2	2	4	814.77	1629.54	5	1	0.135664335664336	0.857142857142857	1	0.444444444444444	6	9	-0.286798940236617	0.109266066849301	neut	-0.0887664366936579	-1.3263513820352	0.309866194118179	1.96426236239173	0.00158808490112924	neut	-0.50824259395851	-0.17036556914875	0.601550050803893	0.265437479298514	1.36324223131093	neut
LHFPL2	1	3	0	1	226.71	453.42	5	1	1	1	1	0.25	1	4	-0.314932914643684	0.124347150840755	neut	-0.0952928819014648	-2.74587880470379	-0.134980394731819	1.67320427351342	0.00200780148550177	neg	-1.44042959971781	-0.189017794907507	0.23682404938796	0.0641906069409741	0.873731517272478	neg
LHFPL4	0	2	1	1	261.36	522.72	5	1	1	-Inf	1	-0.5	2	2	-0.367211528677715	0.0723328011566139	neut	-0.147439363760551	-2.75494051223034	-0.139331720311453	1.61324715266612	0.00180554251686238	neg	-1.44713611627089	-0.291986387100969	0.235241278802488	0.0636116460327344	0.869938042946918	neg
LHFPL5	1	1	3	3	319.44	638.88	5	1	1	0	1	0	6	2	-0.349175163790953	0.0745776957364152	neut	-0.137298734027269	-1.87082049311294	0.242945218019249	1.28246647859817	0.00243460782257704	neut	-0.813937637546846	-0.28737524820437	0.443108737979319	0.15399702066585	1.27499791693227	neut
LHFPL6	0	2	0	2	198.99	397.98	5	1	1	NA	1	0	2	2	-0.359173421122909	0.0868126280527	neut	-0.136180396535105	-3.2925220611318	-0.470416397108578	1.44479058471412	0.00218023912667938	neg	-1.88146922912019	-0.277142255416011	0.152365769055974	0.0371598593566482	0.624741409575287	neg
LHPP	0	5	1	0	263.34	526.68	5	1	0.166666666666667	-Inf	1	-1	1	5	-0.315278277221519	0.121378400434331	neut	-0.0969499383935941	-2.81089752776403	-0.246282062934693	1.61816676779731	0.00209853396306191	neg	-1.52858979534936	-0.193661638006534	0.216840927684541	0.0601503693835241	0.781701512256011	neg
LHX1	1	0	0	1	398.97	797.94	5	1	1	1	1	1	1	1	-0.402213434181123	0.0349296229140456	neut	-0.183641905633539	-2.67707882960715	-0.100087216926863	2.07014302608961	0.00114148617645245	neg	-1.38858302326701	-0.342502340655098	0.249424698677992	0.0687617166472653	0.904755072807416	neg
LHX4	1	2	1	0	244.53	489.06	5	1	1	-Inf	1	-0.666666666666667	1	3	-0.338620645966193	0.0978843146304199	neut	-0.120368165667887	-2.21537041884222	0.263963893035086	1.87087075269312	0.00157615960576498	neut	-0.975703262903565	-0.23194994639595	0.376928053620116	0.10911290331655	1.30208056541688	neut
LHX5	0	6	0	7	565.29	1130.58	5	1	1	NA	1	0	7	6	-0.329371581721953	0.0924009832701353	neut	-0.118485299225909	-3.72382900068556	-1.29204849864361	1.01500624471368	0.00352588484925906	neg	-2.50793874966458	-0.263606154018617	0.0814290035284543	0.0241420393861922	0.274699460211848	neg
LHX6	1	1	0	4	278.19	556.38	5	1	0.333333333333333	1	1	0.5	4	2	-0.344347805698978	0.0911477194767867	neut	-0.126600043111096	-2.90509883203211	-0.366694373605419	1.31153079085894	0.00250515946396747	neg	-1.63589660281877	-0.26405196230142	0.194777918987646	0.0547432784761488	0.693021191609484	neg
LHX8	1	1	0	2	309.87	619.74	5	1	1	1	1	0.5	2	2	-0.362827186804747	0.0742974110612122	neut	-0.144264887871767	-2.76914893349901	-0.196392509533277	1.70220801853052	0.00169564898534547	neg	-1.48277072151614	-0.282465379947165	0.22700691688964	0.0627143504939722	0.821689320149795	neg
LIF	1	2	0	1	187.11	374.22	5	1	1	1	1	0.333333333333333	1	3	-0.327046411209558	0.115787895006199	neut	-0.105629258101679	-2.67966980912121	-0.00304460051779998	1.69319871283086	0.00190954905054195	neg	-1.34135720481951	-0.208558710759157	0.261484686711337	0.0685838084115467	0.996944992406595	neg
LIFR	1	6	0	0	1082.07	2164.14	5	1	1	NA	1	NA	0	7	-0.366981441211409	0.0513260433374061	neut	-0.157827698937002	-2.96822590332654	-0.677223884822494	2.38407957315483	0.00101322875083402	neg	-1.82272489407452	-0.287652237502847	0.161584763939247	0.0514205432898953	0.508016261349547	neg
LIG3	0	3	1	0	985.05	1970.1	5	1	0.25	-Inf	1	-1	1	3	-0.43357523539732	-0.00941202311571124	neg	-0.221493629256515	-2.86813352177515	-0.493938907117582	2.28821064090437	0.000888167605349586	neg	-1.68103621444637	-0.402224016300333	0.213355706934163	0.0650946710341144	0.699285214495205	neg
LIG4	1	3	2	2	903.87	1807.74	5	1	1	-2	1	-0.25	4	4	-0.395447036667257	0.0193614121362021	neut	-0.188042812265527	-2.35186113752096	-0.285903179108235	1.87055254257501	0.00130178145025653	neg	-1.3188821583146	-0.357933485709842	0.267427229061481	0.0952064817596421	0.751337746837916	neg
LIMA1	0	2	0	0	743.82	1487.64	5	1	1	NA	1	NA	0	2	-0.438011962848945	-0.0045111146318163	neg	-0.221261538740381	-3.22163318855256	-0.599986984183444	2.32254271335525	0.000874438229914443	neg	-1.910810086368	-0.400637309906828	0.169445408460557	0.0456781425869179	0.62856929900145	neg
LIMCH1	6	8	1	2	1582.02	3164.04	5	1	1	0.333333333333333	1	0.0952380952380952	3	14	-0.282531344097438	0.107440689481209	neut	-0.0875453273081146	-1.87611983317293	-0.249571370173314	2.51300651247243	0.00112351121571961	neg	-1.06284560167312	-0.160191610949558	0.345465150086562	0.153183060564834	0.779135699347447	neg
LIMD2	1	2	0	0	127.71	255.42	5	1	1	NA	1	NA	0	3	-0.322791825616402	0.125581565302558	neut	-0.0986051301569222	-2.55888460446107	0.227154994288963	1.83904659580142	0.00173211622188681	neut	-1.16586480508606	-0.191504633501515	0.311652675644588	0.0773909104085492	1.25502317728213	neut
LIME1	5	3	1	2	353.43	706.86	5	1	0.545454545454546	0.7	1	0.291666666666667	3	8	-0.236029004582218	0.177341983330464	neut	-0.0293435106258767	-1.43642949722313	0.46873923361374	1.80948579794874	0.00213012032571068	neut	-0.483845131804697	-0.057995386224358	0.616407730533191	0.237773154461745	1.59797772811595	neut
LIMK1	1	3	2	3	624.69	1249.38	5	1	1	-1	1	-0.15	5	4	-0.363045554197791	0.0545877675731738	neut	-0.154228893312309	-2.36242989486281	-0.267659693140085	1.54134867145124	0.00186987241821224	neg	-1.31504479400145	-0.30823373192903	0.268455272617332	0.0942208361106354	0.765168255950503	neg
LIMK2	1	4	0	0	615.78	1231.56	5	1	1	NA	1	NA	0	5	-0.358515704734837	0.069213850951742	neut	-0.144650926891547	-2.83005815374872	-0.405639421894337	2.18947469378083	0.00119066154313251	neg	-1.61784878782153	-0.26867031962055	0.198334705871648	0.0590089595133352	0.666550218087581	neg
LIMS1	1	4	0	4	485.76	971.52	5	1	1	1	1	0.2	4	5	-0.326687047431448	0.0984245990971256	neut	-0.114131224167161	-3.07182559154918	-0.699592752764149	1.40169386149839	0.0024174562848893	neg	-1.88570917215667	-0.234852957931682	0.151721075813284	0.0463075057444854	0.496780333619035	neg
LIMS2	0	2	0	2	376.86	753.72	5	1	1	NA	1	0	2	2	-0.38840394941509	0.0502017815511707	neut	-0.16910108393196	-3.31893163481427	-0.62061322757622	1.63879547937969	0.00168295668492042	neg	-1.96977243119524	-0.332431413899852	0.139485380634677	0.0361911679638945	0.537600493409144	neg
LIN28A	2	2	0	0	181.17	362.34	5	1	1	NA	1	NA	0	4	-0.299939029738906	0.139255088636928	neut	-0.080341970550989	-2.12311545956869	0.408420271062714	1.97881982171669	0.0016327081459541	neut	-0.85734759425299	-0.154245150292466	0.424285623025788	0.11965712158101	1.5044435973723	neut
LIN28B	1	0	0	1	258.72	517.44	5	1	1	1	1	1	1	1	-0.382284530846944	0.0597839377434403	neut	-0.161250296551752	-2.62597981625742	0.0382014299748556	1.9370891033547	0.00133924510369306	neut	-1.29388919314128	-0.30613537897231	0.274194348584377	0.0723681932261267	1.03891832010022	neut
LIN52	0	1	0	1	118.8	237.6	5	1	1	NA	1	0	1	1	-0.374863584631591	0.0793802344370015	neut	-0.147741675097295	-3.16881946533684	-0.197960761547634	1.62262321184616	0.00180180386981334	neg	-1.68339011344223	-0.292188576153901	0.185744615561281	0.0420667157412737	0.820401721607894	neg
LIN54	0	1	0	1	801.24	1602.48	5	1	1	NA	1	0	1	1	-0.455748661209258	-0.0232141260698228	neg	-0.23948139363954	-3.25485579221894	-0.648090973200242	2.20372596711302	0.000896919256347927	neg	-1.95147338270959	-0.436776725282926	0.164818378606889	0.0447687207784071	0.606815410953909	neg
LIN7C	0	1	0	1	137.61	275.22	5	1	1	NA	1	0	1	1	-0.378632590836407	0.0741779604715067	neut	-0.15222731518245	-3.17352924193102	-0.228961640632237	1.64837850186399	0.00174192557594223	neg	-1.70124544128163	-0.299760225170058	0.182459955122034	0.0418706763174258	0.795351631872185	neg
LINGO1	0	4	0	1	607.86	1215.72	5	1	1	NA	1	0	1	4	-0.384407262868645	0.0470154639519049	neut	-0.16869589945837	-3.34517640392348	-0.758837317511642	1.90754706671595	0.00137228735493925	neg	-2.05200686071756	-0.320869486980594	0.128474279387443	0.0352533848930549	0.468207246975893	neg
LINGO2	2	0	2	0	547.8	1095.6	5	1	1	NA	1	0	2	2	-0.393891730962736	0.028523086931096	neut	-0.18268432201582	-1.65045790085908	0.470377700244164	2.25723388343233	0.00098339777883416	neut	-0.590040100307457	-0.334924187023517	0.554289917594335	0.191975217720162	1.60059810555149	neut
LINGO3	3	6	1	2	599.94	1199.88	5	1	1	0	1	0	3	9	-0.26885760467434	0.142328648972416	neut	-0.0632644778509618	-2.15108443786128	-0.194303054492107	1.78011412511431	0.00201432245078623	neg	-1.17269374617669	-0.124593803602169	0.309531601455078	0.116357172517128	0.823407986951739	neg
LINS1	3	1	2	4	722.7	1445.4	5	1	0.523809523809524	0.833333333333333	1	0.416666666666667	6	4	-0.360132192866868	0.05014500807689	neut	-0.154993592394989	-1.87778634148084	0.0144768322833098	1.67305539782089	0.00165167783468868	neut	-0.931654754598763	-0.304049135799731	0.393907189020136	0.15292797975149	1.01456415456016	neut
LIPC	0	2	0	0	476.52	953.04	5	1	1	NA	1	NA	0	2	-0.413530167119375	0.0254372068672149	neut	-0.19404648012608	-3.1968633790747	-0.490021633728262	2.13635800796406	0.00107284430484445	neg	-1.84344250640148	-0.358936633080248	0.158271512827562	0.0409151209190729	0.612612053669386	neg
